month,customer_id,product,compute_hours,gpu_hours,storage_tb_avg,egress_tb,active_projects,active_users
2025-09-01,CUST-0039,compute_standard,3265.44,0.00,0.00,0.00,2,19
2025-09-01,CUST-0039,gpu_a100,0.00,356.30,0.00,0.00,2,24
2025-09-01,CUST-0039,object_storage,0.00,0.00,13.98,0.00,3,14
2025-09-01,CUST-0039,network_egress,0.00,0.00,0.00,93.12,3,22
2025-10-01,CUST-0039,compute_standard,4035.18,0.00,0.00,0.00,5,24
2025-10-01,CUST-0039,gpu_accelerated,0.00,337.82,0.00,0.00,2,14
2025-10-01,CUST-0039,object_storage,0.00,0.00,14.06,0.00,2,14
2025-10-01,CUST-0039,network_egress,0.00,0.00,0.00,76.08,1,21
2025-11-01,CUST-0039,compute_standard,4035.30,0.00,0.00,0.00,1,13
2025-11-01,CUST-0039,gpu_accelerated,0.00,431.52,0.00,0.00,1,12
2025-11-01,CUST-0039,object_storage,0.00,0.00,12.93,0.00,2,26
2025-11-01,CUST-0039,network_egress,0.00,0.00,0.00,93.64,1,17
2025-12-01,CUST-0039,compute_standard,4124.03,0.00,0.00,0.00,4,4
2025-12-01,CUST-0039,gpu_accelerated,0.00,353.68,0.00,0.00,3,21
2025-12-01,CUST-0039,object_storage,0.00,0.00,12.43,0.00,1,18
2025-12-01,CUST-0039,network_egress,0.00,0.00,0.00,81.50,4,16
2026-01-01,CUST-0039,compute_standard,3713.00,0.00,0.00,0.00,4,2
2026-01-01,CUST-0039,gpu_accelerated,0.00,411.47,0.00,0.00,2,18
2026-01-01,CUST-0039,object_storage,0.00,0.00,15.13,0.00,1,15
2026-01-01,CUST-0039,network_egress,0.00,0.00,0.00,105.71,4,12
2026-02-01,CUST-0039,compute_standard,4487.99,0.00,0.00,0.00,5,15
2026-02-01,CUST-0039,gpu_accelerated,0.00,231.30,0.00,0.00,3,13
2026-02-01,CUST-0039,object_storage,0.00,0.00,15.35,0.00,1,14
2026-02-01,CUST-0039,network_egress,0.00,0.00,0.00,107.79,2,16
2026-03-01,CUST-0039,compute_standard,5118.66,0.00,0.00,0.00,3,1
2026-03-01,CUST-0039,gpu_accelerated,0.00,300.26,0.00,0.00,1,2
2026-03-01,CUST-0039,object_storage,0.00,0.00,14.86,0.00,2,11
2026-03-01,CUST-0039,network_egress,0.00,0.00,0.00,124.71,1,22
2026-04-01,CUST-0039,compute_standard,5160.40,0.00,0.00,0.00,1,32
2026-04-01,CUST-0039,gpu_accelerated,0.00,237.50,0.00,0.00,3,20
2026-04-01,CUST-0039,object_storage,0.00,0.00,13.87,0.00,1,18
2026-04-01,CUST-0039,network_egress,0.00,0.00,0.00,132.00,4,7
2026-05-01,CUST-0039,compute_standard,4100.01,0.00,0.00,0.00,1,26
2026-05-01,CUST-0039,gpu_accelerated,0.00,497.46,0.00,0.00,4,21
2026-05-01,CUST-0039,object_storage,0.00,0.00,13.55,0.00,3,25
2026-05-01,CUST-0039,network_egress,0.00,0.00,0.00,103.20,4,30
2024-01-01,CUST-0040,compute_standard,1595.27,0.00,0.00,0.00,6,26
2024-01-01,CUST-0040,object_storage,0.00,0.00,16.87,0.00,5,18
2024-01-01,CUST-0040,network_egress,0.00,0.00,0.00,19.97,4,30
2024-02-01,CUST-0040,compute_standard,1440.22,0.00,0.00,0.00,5,4
2024-02-01,CUST-0040,gpu_a100,0.00,19.92,0.00,0.00,3,13
2024-02-01,CUST-0040,object_storage,0.00,0.00,16.01,0.00,1,11
2024-02-01,CUST-0040,network_egress,0.00,0.00,0.00,22.02,3,22
2024-03-01,CUST-0040,compute_standard,1666.00,0.00,0.00,0.00,5,19
2024-03-01,CUST-0040,gpu_a100,0.00,23.91,0.00,0.00,3,34
2024-03-01,CUST-0040,object_storage,0.00,0.00,17.83,0.00,1,33
2024-03-01,CUST-0040,network_egress,0.00,0.00,0.00,23.15,5,28
2024-04-01,CUST-0040,compute_standard,2078.25,0.00,0.00,0.00,1,34
2024-04-01,CUST-0040,object_storage,0.00,0.00,17.49,0.00,3,1
2024-04-01,CUST-0040,network_egress,0.00,0.00,0.00,28.46,3,21
2024-05-01,CUST-0040,compute_standard,1830.04,0.00,0.00,0.00,4,17
2024-05-01,CUST-0040,gpu_a100,0.00,23.28,0.00,0.00,4,22
2024-05-01,CUST-0040,object_storage,0.00,0.00,18.92,0.00,3,12
2024-05-01,CUST-0040,network_egress,0.00,0.00,0.00,30.94,4,17
2024-06-01,CUST-0040,compute_standard,2167.93,0.00,0.00,0.00,1,32
2024-06-01,CUST-0040,gpu_a100,0.00,32.25,0.00,0.00,1,13
2024-06-01,CUST-0040,object_storage,0.00,0.00,18.73,0.00,1,6
2024-06-01,CUST-0040,network_egress,0.00,0.00,0.00,31.45,5,26
2024-07-01,CUST-0040,compute_standard,2286.31,0.00,0.00,0.00,4,23
2024-07-01,CUST-0040,gpu_a100,0.00,21.05,0.00,0.00,5,4
2024-07-01,CUST-0040,object_storage,0.00,0.00,17.24,0.00,4,9
2024-07-01,CUST-0040,network_egress,0.00,0.00,0.00,32.10,7,18
2024-08-01,CUST-0040,compute_standard,2545.42,0.00,0.00,0.00,1,17
2024-08-01,CUST-0040,gpu_a100,0.00,18.50,0.00,0.00,4,15
2024-08-01,CUST-0040,object_storage,0.00,0.00,20.70,0.00,1,16
2024-08-01,CUST-0040,network_egress,0.00,0.00,0.00,41.64,2,20
2024-09-01,CUST-0040,compute_standard,2223.30,0.00,0.00,0.00,4,15
2024-09-01,CUST-0040,gpu_a100,0.00,35.82,0.00,0.00,2,26
2024-09-01,CUST-0040,object_storage,0.00,0.00,19.48,0.00,4,30
2024-09-01,CUST-0040,network_egress,0.00,0.00,0.00,39.71,3,33
2024-10-01,CUST-0040,compute_standard,2344.51,0.00,0.00,0.00,3,35
2024-10-01,CUST-0040,gpu_a100,0.00,32.51,0.00,0.00,1,22
2024-10-01,CUST-0040,object_storage,0.00,0.00,20.77,0.00,3,28
2024-10-01,CUST-0040,network_egress,0.00,0.00,0.00,33.89,3,1
2024-11-01,CUST-0040,compute_standard,3034.97,0.00,0.00,0.00,1,6
2024-11-01,CUST-0040,gpu_a100,0.00,25.43,0.00,0.00,3,19
2024-11-01,CUST-0040,object_storage,0.00,0.00,21.89,0.00,3,12
2024-11-01,CUST-0040,network_egress,0.00,0.00,0.00,47.48,6,12
2024-12-01,CUST-0040,compute_standard,3483.16,0.00,0.00,0.00,2,24
2024-12-01,CUST-0040,gpu_a100,0.00,47.33,0.00,0.00,5,16
2024-12-01,CUST-0040,object_storage,0.00,0.00,22.91,0.00,2,4
2024-12-01,CUST-0040,network_egress,0.00,0.00,0.00,49.43,5,20
2025-01-01,CUST-0040,compute_standard,2909.77,0.00,0.00,0.00,3,10
2025-01-01,CUST-0040,gpu_a100,0.00,28.68,0.00,0.00,3,4
2025-01-01,CUST-0040,object_storage,0.00,0.00,25.08,0.00,2,26
2025-01-01,CUST-0040,network_egress,0.00,0.00,0.00,61.44,2,14
2025-02-01,CUST-0040,compute_standard,2921.35,0.00,0.00,0.00,4,20
2025-02-01,CUST-0040,gpu_a100,0.00,56.49,0.00,0.00,2,5
2025-02-01,CUST-0040,object_storage,0.00,0.00,26.27,0.00,2,20
2025-02-01,CUST-0040,network_egress,0.00,0.00,0.00,55.45,3,21
2025-03-01,CUST-0040,compute_standard,2960.40,0.00,0.00,0.00,3,4
2025-03-01,CUST-0040,gpu_a100,0.00,52.56,0.00,0.00,2,10
2025-03-01,CUST-0040,object_storage,0.00,0.00,24.36,0.00,6,12
2025-03-01,CUST-0040,network_egress,0.00,0.00,0.00,56.91,1,16
2025-04-01,CUST-0040,compute_standard,3143.40,0.00,0.00,0.00,7,24
2025-04-01,CUST-0040,gpu_a100,0.00,39.85,0.00,0.00,2,26
2025-04-01,CUST-0040,object_storage,0.00,0.00,23.16,0.00,3,17
2025-04-01,CUST-0040,network_egress,0.00,0.00,0.00,68.45,3,14
2025-05-01,CUST-0040,compute_standard,3556.54,0.00,0.00,0.00,4,14
2025-05-01,CUST-0040,gpu_a100,0.00,50.76,0.00,0.00,2,24
2025-05-01,CUST-0040,object_storage,0.00,0.00,26.08,0.00,1,21
2025-05-01,CUST-0040,network_egress,0.00,0.00,0.00,67.82,4,32
2025-06-01,CUST-0040,compute_standard,3410.77,0.00,0.00,0.00,7,32
2025-06-01,CUST-0040,gpu_a100,0.00,50.36,0.00,0.00,1,24
2025-06-01,CUST-0040,object_storage,0.00,0.00,29.23,0.00,4,13
2025-06-01,CUST-0040,network_egress,0.00,0.00,0.00,68.41,6,20
2025-07-01,CUST-0040,compute_standard,3692.74,0.00,0.00,0.00,1,3
2025-07-01,CUST-0040,gpu_a100,0.00,63.39,0.00,0.00,1,16
2025-07-01,CUST-0040,object_storage,0.00,0.00,28.43,0.00,3,13
2025-07-01,CUST-0040,network_egress,0.00,0.00,0.00,58.79,3,8
2025-08-01,CUST-0040,compute_standard,4898.52,0.00,0.00,0.00,6,25
2025-08-01,CUST-0040,gpu_a100,0.00,67.06,0.00,0.00,4,23
2025-08-01,CUST-0040,object_storage,0.00,0.00,30.83,0.00,4,14
2025-08-01,CUST-0040,network_egress,0.00,0.00,0.00,64.52,5,29
2025-09-01,CUST-0040,compute_standard,4436.88,0.00,0.00,0.00,4,17
2025-09-01,CUST-0040,gpu_a100,0.00,88.22,0.00,0.00,1,29
2025-09-01,CUST-0040,object_storage,0.00,0.00,30.89,0.00,1,18
2025-09-01,CUST-0040,network_egress,0.00,0.00,0.00,96.65,6,19
2025-10-01,CUST-0040,compute_standard,4683.80,0.00,0.00,0.00,4,32
2025-10-01,CUST-0040,gpu_accelerated,0.00,65.69,0.00,0.00,1,1
2025-10-01,CUST-0040,object_storage,0.00,0.00,32.82,0.00,7,19
2025-10-01,CUST-0040,network_egress,0.00,0.00,0.00,98.46,1,18
2025-11-01,CUST-0040,compute_standard,6471.94,0.00,0.00,0.00,2,15
2025-11-01,CUST-0040,gpu_accelerated,0.00,84.34,0.00,0.00,4,35
2025-11-01,CUST-0040,object_storage,0.00,0.00,30.42,0.00,4,21
2025-11-01,CUST-0040,network_egress,0.00,0.00,0.00,102.08,1,17
2025-12-01,CUST-0040,compute_standard,5445.90,0.00,0.00,0.00,1,11
2025-12-01,CUST-0040,gpu_accelerated,0.00,62.83,0.00,0.00,3,23
2025-12-01,CUST-0040,object_storage,0.00,0.00,33.13,0.00,1,17
2025-12-01,CUST-0040,network_egress,0.00,0.00,0.00,82.18,3,42
2026-01-01,CUST-0040,compute_standard,6821.94,0.00,0.00,0.00,4,18
2026-01-01,CUST-0040,gpu_accelerated,0.00,73.14,0.00,0.00,1,25
2026-01-01,CUST-0040,object_storage,0.00,0.00,34.94,0.00,5,15
2026-01-01,CUST-0040,network_egress,0.00,0.00,0.00,94.46,5,11
2026-02-01,CUST-0040,compute_standard,5441.46,0.00,0.00,0.00,3,10
2026-02-01,CUST-0040,gpu_accelerated,0.00,102.34,0.00,0.00,4,22
2026-02-01,CUST-0040,object_storage,0.00,0.00,37.40,0.00,2,33
2026-02-01,CUST-0040,network_egress,0.00,0.00,0.00,123.66,3,19
2026-03-01,CUST-0040,compute_standard,7619.07,0.00,0.00,0.00,1,20
2026-03-01,CUST-0040,gpu_accelerated,0.00,111.88,0.00,0.00,1,5
2026-03-01,CUST-0040,object_storage,0.00,0.00,38.69,0.00,4,6
2026-03-01,CUST-0040,network_egress,0.00,0.00,0.00,132.37,1,25
2026-04-01,CUST-0040,compute_standard,8561.11,0.00,0.00,0.00,3,11
2026-04-01,CUST-0040,gpu_accelerated,0.00,126.29,0.00,0.00,1,12
2026-04-01,CUST-0040,object_storage,0.00,0.00,36.19,0.00,4,7
2026-04-01,CUST-0040,network_egress,0.00,0.00,0.00,119.80,2,25
2026-05-01,CUST-0040,compute_standard,8119.68,0.00,0.00,0.00,1,8
2026-05-01,CUST-0040,gpu_accelerated,0.00,107.56,0.00,0.00,2,26
2026-05-01,CUST-0040,object_storage,0.00,0.00,41.27,0.00,4,29
2026-05-01,CUST-0040,network_egress,0.00,0.00,0.00,104.91,1,9
2025-07-01,CUST-0041,compute_standard,3196.11,0.00,0.00,0.00,6,10
2025-07-01,CUST-0041,gpu_a100,0.00,183.68,0.00,0.00,1,22
2025-07-01,CUST-0041,object_storage,0.00,0.00,57.48,0.00,3,11
2025-07-01,CUST-0041,network_egress,0.00,0.00,0.00,12.46,3,29
2025-08-01,CUST-0041,compute_standard,3368.80,0.00,0.00,0.00,2,2
2025-08-01,CUST-0041,gpu_a100,0.00,186.90,0.00,0.00,1,18
2025-08-01,CUST-0041,object_storage,0.00,0.00,60.84,0.00,1,29
2025-08-01,CUST-0041,network_egress,0.00,0.00,0.00,14.13,3,21
2025-10-01,CUST-0041,compute_standard,2931.46,0.00,0.00,0.00,5,26
2025-10-01,CUST-0041,gpu_accelerated,0.00,167.43,0.00,0.00,4,19
2025-10-01,CUST-0041,object_storage,0.00,0.00,62.59,0.00,3,17
2025-10-01,CUST-0041,network_egress,0.00,0.00,0.00,11.78,3,8
2025-11-01,CUST-0041,compute_standard,3069.20,0.00,0.00,0.00,3,10
2025-11-01,CUST-0041,gpu_accelerated,0.00,188.24,0.00,0.00,8,3
2025-11-01,CUST-0041,object_storage,0.00,0.00,59.04,0.00,4,6
2025-11-01,CUST-0041,network_egress,0.00,0.00,0.00,14.21,1,14
2025-12-01,CUST-0041,compute_standard,2975.71,0.00,0.00,0.00,3,17
2025-12-01,CUST-0041,gpu_accelerated,0.00,179.74,0.00,0.00,2,20
2025-12-01,CUST-0041,object_storage,0.00,0.00,60.59,0.00,3,21
2025-12-01,CUST-0041,network_egress,0.00,0.00,0.00,12.83,1,29
2026-01-01,CUST-0041,compute_standard,2449.03,0.00,0.00,0.00,3,33
2026-01-01,CUST-0041,gpu_accelerated,0.00,99.24,0.00,0.00,4,25
2026-01-01,CUST-0041,object_storage,0.00,0.00,55.88,0.00,3,25
2026-01-01,CUST-0041,network_egress,0.00,0.00,0.00,12.19,2,16
2026-03-01,CUST-0041,compute_standard,2539.14,0.00,0.00,0.00,2,5
2026-03-01,CUST-0041,gpu_accelerated,0.00,102.79,0.00,0.00,1,23
2026-03-01,CUST-0041,object_storage,0.00,0.00,60.37,0.00,2,21
2026-03-01,CUST-0041,network_egress,0.00,0.00,0.00,9.73,1,31
2026-04-01,CUST-0041,compute_standard,2977.88,0.00,0.00,0.00,4,21
2026-04-01,CUST-0041,gpu_accelerated,0.00,158.38,0.00,0.00,5,7
2026-04-01,CUST-0041,object_storage,0.00,0.00,55.98,0.00,4,15
2026-04-01,CUST-0041,network_egress,0.00,0.00,0.00,11.80,1,34
2026-05-01,CUST-0041,compute_standard,3527.33,0.00,0.00,0.00,3,27
2026-05-01,CUST-0041,gpu_accelerated,0.00,125.30,0.00,0.00,4,12
2026-05-01,CUST-0041,object_storage,0.00,0.00,62.05,0.00,1,12
2026-05-01,CUST-0041,network_egress,0.00,0.00,0.00,10.84,1,36
2024-01-01,CUST-0042,compute_standard,6249.62,0.00,0.00,0.00,7,47
2024-01-01,CUST-0042,gpu_a100,0.00,483.11,0.00,0.00,5,35
2024-01-01,CUST-0042,object_storage,0.00,0.00,133.78,0.00,9,49
2024-01-01,CUST-0042,network_egress,0.00,0.00,0.00,9.23,6,47
2024-02-01,CUST-0042,compute_standard,7639.47,0.00,0.00,0.00,6,57
2024-02-01,CUST-0042,gpu_a100,0.00,403.92,0.00,0.00,6,44
2024-02-01,CUST-0042,object_storage,0.00,0.00,144.01,0.00,8,56
2024-02-01,CUST-0042,network_egress,0.00,0.00,0.00,10.62,7,45
2024-03-01,CUST-0042,compute_standard,8897.31,0.00,0.00,0.00,9,39
2024-03-01,CUST-0042,gpu_a100,0.00,559.90,0.00,0.00,5,57
2024-03-01,CUST-0042,object_storage,0.00,0.00,128.60,0.00,6,50
2024-03-01,CUST-0042,network_egress,0.00,0.00,0.00,8.64,3,35
2024-04-01,CUST-0042,compute_standard,7657.30,0.00,0.00,0.00,5,50
2024-04-01,CUST-0042,gpu_a100,0.00,863.77,0.00,0.00,4,39
2024-04-01,CUST-0042,object_storage,0.00,0.00,133.55,0.00,6,42
2024-04-01,CUST-0042,network_egress,0.00,0.00,0.00,12.66,5,42
2024-05-01,CUST-0042,compute_standard,8825.62,0.00,0.00,0.00,3,43
2024-05-01,CUST-0042,gpu_a100,0.00,563.33,0.00,0.00,8,38
2024-05-01,CUST-0042,object_storage,0.00,0.00,138.92,0.00,1,39
2024-05-01,CUST-0042,network_egress,0.00,0.00,0.00,10.70,8,49
2024-06-01,CUST-0042,compute_standard,11258.67,0.00,0.00,0.00,2,39
2024-06-01,CUST-0042,gpu_a100,0.00,961.65,0.00,0.00,8,39
2024-06-01,CUST-0042,object_storage,0.00,0.00,138.95,0.00,4,26
2024-06-01,CUST-0042,network_egress,0.00,0.00,0.00,11.60,7,38
2024-07-01,CUST-0042,compute_standard,11951.63,0.00,0.00,0.00,6,30
2024-07-01,CUST-0042,gpu_a100,0.00,532.08,0.00,0.00,3,41
2024-07-01,CUST-0042,object_storage,0.00,0.00,166.62,0.00,10,51
2024-07-01,CUST-0042,network_egress,0.00,0.00,0.00,13.54,6,45
2024-08-01,CUST-0042,compute_standard,12669.99,0.00,0.00,0.00,4,50
2024-08-01,CUST-0042,gpu_a100,0.00,814.02,0.00,0.00,5,63
2024-08-01,CUST-0042,object_storage,0.00,0.00,148.43,0.00,4,51
2024-08-01,CUST-0042,network_egress,0.00,0.00,0.00,14.34,9,51
2024-09-01,CUST-0042,compute_standard,10207.00,0.00,0.00,0.00,6,53
2024-09-01,CUST-0042,gpu_a100,0.00,1211.52,0.00,0.00,3,51
2024-09-01,CUST-0042,object_storage,0.00,0.00,154.49,0.00,9,41
2024-09-01,CUST-0042,network_egress,0.00,0.00,0.00,16.10,8,54
2024-10-01,CUST-0042,compute_standard,13643.24,0.00,0.00,0.00,4,40
2024-10-01,CUST-0042,gpu_a100,0.00,1212.41,0.00,0.00,10,51
2024-10-01,CUST-0042,object_storage,0.00,0.00,163.25,0.00,7,45
2024-10-01,CUST-0042,network_egress,0.00,0.00,0.00,15.28,4,51
2024-11-01,CUST-0042,compute_standard,13483.05,0.00,0.00,0.00,6,46
2024-11-01,CUST-0042,gpu_a100,0.00,809.20,0.00,0.00,9,43
2024-11-01,CUST-0042,object_storage,0.00,0.00,180.15,0.00,8,58
2024-11-01,CUST-0042,network_egress,0.00,0.00,0.00,19.15,6,37
2024-12-01,CUST-0042,compute_standard,14743.32,0.00,0.00,0.00,7,43
2024-12-01,CUST-0042,gpu_a100,0.00,1425.21,0.00,0.00,5,51
2024-12-01,CUST-0042,object_storage,0.00,0.00,175.89,0.00,9,43
2024-12-01,CUST-0042,network_egress,0.00,0.00,0.00,16.92,6,49
2025-01-01,CUST-0042,compute_standard,17544.33,0.00,0.00,0.00,6,47
2025-01-01,CUST-0042,gpu_a100,0.00,1429.96,0.00,0.00,6,51
2025-01-01,CUST-0042,object_storage,0.00,0.00,174.42,0.00,9,34
2025-01-01,CUST-0042,network_egress,0.00,0.00,0.00,21.46,5,54
2025-02-01,CUST-0042,compute_standard,14876.04,0.00,0.00,0.00,5,47
2025-02-01,CUST-0042,gpu_a100,0.00,770.64,0.00,0.00,5,38
2025-02-01,CUST-0042,object_storage,0.00,0.00,189.69,0.00,4,29
2025-02-01,CUST-0042,network_egress,0.00,0.00,0.00,22.33,9,32
2025-03-01,CUST-0042,compute_standard,19176.54,0.00,0.00,0.00,4,52
2025-03-01,CUST-0042,gpu_a100,0.00,1410.07,0.00,0.00,8,38
2025-03-01,CUST-0042,object_storage,0.00,0.00,196.01,0.00,4,35
2025-03-01,CUST-0042,network_egress,0.00,0.00,0.00,23.91,6,48
2025-04-01,CUST-0042,compute_standard,16331.26,0.00,0.00,0.00,8,36
2025-04-01,CUST-0042,gpu_a100,0.00,940.54,0.00,0.00,9,22
2025-04-01,CUST-0042,object_storage,0.00,0.00,227.91,0.00,5,37
2025-04-01,CUST-0042,network_egress,0.00,0.00,0.00,21.18,10,39
2025-05-01,CUST-0042,compute_standard,16266.97,0.00,0.00,0.00,3,20
2025-05-01,CUST-0042,gpu_a100,0.00,1074.01,0.00,0.00,7,30
2025-05-01,CUST-0042,object_storage,0.00,0.00,200.65,0.00,6,35
2025-05-01,CUST-0042,network_egress,0.00,0.00,0.00,25.95,11,48
2025-06-01,CUST-0042,compute_standard,22474.57,0.00,0.00,0.00,7,37
2025-06-01,CUST-0042,gpu_a100,0.00,1509.59,0.00,0.00,5,44
2025-06-01,CUST-0042,object_storage,0.00,0.00,224.22,0.00,5,39
2025-06-01,CUST-0042,network_egress,0.00,0.00,0.00,26.79,3,51
2025-07-01,CUST-0042,compute_standard,19395.79,0.00,0.00,0.00,6,31
2025-07-01,CUST-0042,gpu_a100,0.00,1233.42,0.00,0.00,8,37
2025-07-01,CUST-0042,object_storage,0.00,0.00,224.94,0.00,4,33
2025-07-01,CUST-0042,network_egress,0.00,0.00,0.00,27.98,8,43
2025-08-01,CUST-0042,compute_standard,22207.25,0.00,0.00,0.00,7,25
2025-08-01,CUST-0042,gpu_a100,0.00,1291.44,0.00,0.00,6,51
2025-08-01,CUST-0042,object_storage,0.00,0.00,242.20,0.00,9,39
2025-08-01,CUST-0042,network_egress,0.00,0.00,0.00,24.31,6,27
2025-09-01,CUST-0042,compute_standard,21457.41,0.00,0.00,0.00,4,43
2025-09-01,CUST-0042,gpu_a100,0.00,1253.92,0.00,0.00,4,47
2025-09-01,CUST-0042,object_storage,0.00,0.00,237.24,0.00,11,47
2025-09-01,CUST-0042,network_egress,0.00,0.00,0.00,25.23,6,65
2025-10-01,CUST-0042,compute_standard,31356.36,0.00,0.00,0.00,4,34
2025-10-01,CUST-0042,gpu_accelerated,0.00,1849.75,0.00,0.00,5,42
2025-10-01,CUST-0042,object_storage,0.00,0.00,285.18,0.00,6,53
2025-10-01,CUST-0042,network_egress,0.00,0.00,0.00,32.17,10,31
2025-11-01,CUST-0042,compute_standard,27709.43,0.00,0.00,0.00,6,43
2025-11-01,CUST-0042,gpu_accelerated,0.00,2385.52,0.00,0.00,9,38
2025-11-01,CUST-0042,object_storage,0.00,0.00,289.84,0.00,10,52
2025-11-01,CUST-0042,network_egress,0.00,0.00,0.00,31.00,8,47
2025-12-01,CUST-0042,compute_standard,29373.18,0.00,0.00,0.00,7,50
2025-12-01,CUST-0042,gpu_accelerated,0.00,1377.42,0.00,0.00,8,50
2025-12-01,CUST-0042,object_storage,0.00,0.00,281.27,0.00,7,49
2025-12-01,CUST-0042,network_egress,0.00,0.00,0.00,42.44,10,45
2026-01-01,CUST-0042,compute_standard,26636.31,0.00,0.00,0.00,4,37
2026-01-01,CUST-0042,gpu_accelerated,0.00,2785.30,0.00,0.00,5,44
2026-01-01,CUST-0042,object_storage,0.00,0.00,270.32,0.00,7,52
2026-01-01,CUST-0042,network_egress,0.00,0.00,0.00,35.54,10,55
2026-02-01,CUST-0042,compute_standard,30864.33,0.00,0.00,0.00,12,26
2026-02-01,CUST-0042,gpu_accelerated,0.00,3088.80,0.00,0.00,8,44
2026-02-01,CUST-0042,object_storage,0.00,0.00,281.53,0.00,2,37
2026-02-01,CUST-0042,network_egress,0.00,0.00,0.00,35.19,8,47
2026-03-01,CUST-0042,compute_standard,36844.91,0.00,0.00,0.00,9,46
2026-03-01,CUST-0042,gpu_accelerated,0.00,2516.90,0.00,0.00,7,35
2026-03-01,CUST-0042,object_storage,0.00,0.00,299.96,0.00,9,46
2026-03-01,CUST-0042,network_egress,0.00,0.00,0.00,47.84,6,46
2026-04-01,CUST-0042,compute_standard,36858.09,0.00,0.00,0.00,4,39
2026-04-01,CUST-0042,gpu_accelerated,0.00,3079.48,0.00,0.00,8,48
2026-04-01,CUST-0042,object_storage,0.00,0.00,348.97,0.00,7,42
2026-04-01,CUST-0042,network_egress,0.00,0.00,0.00,37.18,4,40
2026-05-01,CUST-0042,compute_standard,45880.86,0.00,0.00,0.00,5,41
2026-05-01,CUST-0042,gpu_accelerated,0.00,1846.68,0.00,0.00,9,38
2026-05-01,CUST-0042,object_storage,0.00,0.00,347.43,0.00,7,43
2026-05-01,CUST-0042,network_egress,0.00,0.00,0.00,55.37,8,32
2024-01-01,CUST-0043,compute_standard,7921.91,0.00,0.00,0.00,7,48
2024-01-01,CUST-0043,gpu_a100,0.00,347.89,0.00,0.00,8,36
2024-01-01,CUST-0043,object_storage,0.00,0.00,32.04,0.00,9,54
2024-01-01,CUST-0043,network_egress,0.00,0.00,0.00,79.87,6,45
2024-02-01,CUST-0043,compute_standard,8229.00,0.00,0.00,0.00,4,52
2024-02-01,CUST-0043,gpu_a100,0.00,486.62,0.00,0.00,4,43
2024-02-01,CUST-0043,object_storage,0.00,0.00,32.37,0.00,2,28
2024-02-01,CUST-0043,network_egress,0.00,0.00,0.00,88.44,5,37
2024-03-01,CUST-0043,compute_standard,9011.28,0.00,0.00,0.00,9,50
2024-03-01,CUST-0043,gpu_a100,0.00,319.53,0.00,0.00,4,33
2024-03-01,CUST-0043,object_storage,0.00,0.00,33.31,0.00,10,35
2024-03-01,CUST-0043,network_egress,0.00,0.00,0.00,67.93,9,39
2024-04-01,CUST-0043,compute_standard,7014.44,0.00,0.00,0.00,7,49
2024-04-01,CUST-0043,gpu_a100,0.00,329.62,0.00,0.00,5,41
2024-04-01,CUST-0043,object_storage,0.00,0.00,34.23,0.00,10,40
2024-04-01,CUST-0043,network_egress,0.00,0.00,0.00,64.04,8,54
2024-05-01,CUST-0043,compute_standard,6828.08,0.00,0.00,0.00,4,32
2024-05-01,CUST-0043,gpu_a100,0.00,369.21,0.00,0.00,7,49
2024-05-01,CUST-0043,object_storage,0.00,0.00,29.90,0.00,7,33
2024-05-01,CUST-0043,network_egress,0.00,0.00,0.00,93.05,5,30
2024-06-01,CUST-0043,compute_standard,8815.64,0.00,0.00,0.00,7,46
2024-06-01,CUST-0043,gpu_a100,0.00,295.47,0.00,0.00,10,30
2024-06-01,CUST-0043,object_storage,0.00,0.00,30.89,0.00,7,34
2024-06-01,CUST-0043,network_egress,0.00,0.00,0.00,93.95,4,38
2024-07-01,CUST-0043,compute_standard,9891.09,0.00,0.00,0.00,10,36
2024-07-01,CUST-0043,gpu_a100,0.00,441.43,0.00,0.00,8,54
2024-07-01,CUST-0043,object_storage,0.00,0.00,32.61,0.00,8,53
2024-07-01,CUST-0043,network_egress,0.00,0.00,0.00,99.10,6,26
2024-08-01,CUST-0043,compute_standard,10370.15,0.00,0.00,0.00,5,32
2024-08-01,CUST-0043,gpu_a100,0.00,446.71,0.00,0.00,9,41
2024-08-01,CUST-0043,object_storage,0.00,0.00,37.45,0.00,10,40
2024-08-01,CUST-0043,network_egress,0.00,0.00,0.00,100.02,4,54
2024-09-01,CUST-0043,compute_standard,10716.29,0.00,0.00,0.00,2,44
2024-09-01,CUST-0043,gpu_a100,0.00,340.74,0.00,0.00,6,53
2024-09-01,CUST-0043,object_storage,0.00,0.00,36.16,0.00,3,49
2024-09-01,CUST-0043,network_egress,0.00,0.00,0.00,103.10,6,40
2024-10-01,CUST-0043,compute_standard,10691.15,0.00,0.00,0.00,4,53
2024-10-01,CUST-0043,gpu_a100,0.00,674.39,0.00,0.00,3,40
2024-10-01,CUST-0043,object_storage,0.00,0.00,35.45,0.00,7,53
2024-10-01,CUST-0043,network_egress,0.00,0.00,0.00,113.47,6,33
2024-11-01,CUST-0043,compute_standard,12172.21,0.00,0.00,0.00,9,31
2024-11-01,CUST-0043,gpu_a100,0.00,423.92,0.00,0.00,7,47
2024-11-01,CUST-0043,object_storage,0.00,0.00,34.75,0.00,9,55
2024-11-01,CUST-0043,network_egress,0.00,0.00,0.00,118.43,6,56
